route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
03,J03v01-Semaine-1-2022H-1111100,4533677,"ADEZIERE AVRILLE",0,1307861,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533687,"ADEZIERE AVRILLE",0,1307866,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533722,"ADEZIERE AVRILLE",0,1307857,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533731,"ADEZIERE AVRILLE",0,1307860,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533644,"ADEZIERE AVRILLE",0,1307866,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533685,"ADEZIERE AVRILLE",0,1307869,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533655,"ADEZIERE AVRILLE",0,1307861,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533659,"ADEZIERE AVRILLE",0,1307866,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533653,"ADEZIERE AVRILLE",0,1307857,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533648,"ADEZIERE AVRILLE",0,1307858,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533688,"ADEZIERE AVRILLE",0,1307868,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533718,"ADEZIERE AVRILLE",0,1307861,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533732,"ADEZIERE AVRILLE",0,1307870,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533694,"ADEZIERE AVRILLE",0,1307860,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533654,"ADEZIERE AVRILLE",0,1307859,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533649,"ADEZIERE AVRILLE",0,1307859,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533686,"ADEZIERE AVRILLE",0,1307858,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533650,"ADEZIERE AVRILLE",0,1307867,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533647,"ADEZIERE AVRILLE",0,1307868,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533699,"ADEZIERE AVRILLE",0,1307858,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533689,"ADEZIERE AVRILLE",0,1307862,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533661,"ADEZIERE AVRILLE",0,1307872,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533695,"ADEZIERE AVRILLE",0,1307859,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533640,"ADEZIERE AVRILLE",0,1307858,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533639,"ADEZIERE AVRILLE",0,1307864,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533665,"ADEZIERE AVRILLE",0,1307858,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533705,"ADEZIERE AVRILLE",0,1307859,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533709,"ADEZIERE AVRILLE",0,1307868,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533710,"MURS ERIGNE",1,1307862,030046,1
03,J03v01-Semaine-1-2022H-1111100,4533725,"MURS ERIGNE",1,1307868,030046,1
03,J03v01-Semaine-1-2022H-1111100,4533708,"MURS ERIGNE",1,1307862,030046,1
03,J03v01-Semaine-1-2022H-1111100,4533713,"MURS ERIGNE",1,1307868,030046,1
03,J03v01-Semaine-1-2022H-1111100,4533714,"MURS ERIGNE",1,1307872,030046,1
03,J03v01-Semaine-1-2022H-1111100,4533715,"ADEZIERE AVRILLE",0,1307872,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533712,"ADEZIERE AVRILLE",0,1307860,030049,1
03,J03v01-Semaine-1-2022H-1111100,4533716,"MURS ERIGNE",1,1307859,030046,1
03,J03v01-Semaine-1-2022H-1111100,4533717,"MURS ERIGNE",1,1307860,030046,1
03,J03v01-Semaine-1-2022H-1111100,4533728,"MURS ERIGNE",1,1307867,030046,1
04,J04v01-Semaine-1-2022H-0010000,4533891,"SAINT BARTHELEMY",0,1308680,040048,1
04,J04v01-Semaine-1-2022H-1111100,4533769,"BEAUCOUZE HAUTE ROCHE",1,1307844,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533770,"SAINT BARTHELEMY",0,1307854,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533771,"SAINT BARTHELEMY",0,1307849,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533772,"SAINT BARTHELEMY",0,1307844,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533773,"SAINT BARTHELEMY",0,1307848,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533767,"SAINT BARTHELEMY",0,1307852,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533774,"SAINT BARTHELEMY",0,1307846,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533902,"SAINT BARTHELEMY",0,1307853,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533775,"SAINT BARTHELEMY",0,1307851,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533843,"SAINT BARTHELEMY",0,1307847,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533776,"SAINT BARTHELEMY",0,1307855,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533777,"SAINT BARTHELEMY",0,1307854,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533778,"SAINT BARTHELEMY",0,1307849,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533878,"SAINT BARTHELEMY",0,1307848,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533779,"SAINT BARTHELEMY",0,1307850,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533780,"SAINT BARTHELEMY",0,1307846,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533781,"SAINT BARTHELEMY",0,1307853,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533782,"SAINT BARTHELEMY",0,1307854,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533886,"SAINT BARTHELEMY",0,1307847,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533783,"SAINT BARTHELEMY",0,1307855,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533784,"SAINT BARTHELEMY",0,1307843,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533785,"SAINT BARTHELEMY",0,1307844,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533786,"SAINT BARTHELEMY",0,1307848,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533787,"SAINT BARTHELEMY",0,1307850,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533788,"SAINT BARTHELEMY",0,1307853,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533789,"SAINT BARTHELEMY",0,1307846,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533790,"SAINT BARTHELEMY",0,1307847,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533791,"SAINT BARTHELEMY",0,1307855,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533792,"SAINT BARTHELEMY",0,1307854,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533793,"SAINT BARTHELEMY",0,1307843,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533794,"SAINT BARTHELEMY",0,1307848,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533883,"SAINT BARTHELEMY",0,1307844,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533795,"SAINT BARTHELEMY",0,1307850,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533877,"SAINT BARTHELEMY",0,1307845,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533846,"SAINT BARTHELEMY",0,1307846,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533796,"SAINT BARTHELEMY",0,1307853,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533797,"SAINT BARTHELEMY",0,1307847,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533798,"SAINT BARTHELEMY",0,1307848,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533850,"SAINT BARTHELEMY",0,1307853,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533844,"SAINT BARTHELEMY",0,1307850,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533799,"SAINT BARTHELEMY",0,1307842,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533893,"SAINT BARTHELEMY",0,1307846,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533800,"SAINT BARTHELEMY",0,1307847,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533801,"SAINT BARTHELEMY",0,1307855,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533802,"SAINT BARTHELEMY",0,1307844,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533880,"SAINT BARTHELEMY",0,1307843,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533803,"BEAUCOUZE HAUTE ROCHE",1,1307847,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533804,"BEAUCOUZE L'ATOLL",1,1307852,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533851,"BEAUCOUZE HAUTE ROCHE",1,1307846,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533805,"BEAUCOUZE L'ATOLL",1,1307855,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533806,"BEAUCOUZE HAUTE ROCHE",1,1307843,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533898,"BEAUCOUZE HAUTE ROCHE",1,1307854,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533807,"BEAUCOUZE L'ATOLL",1,1307849,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533808,"BEAUCOUZE HAUTE ROCHE",1,1307844,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533809,"BEAUCOUZE HAUTE ROCHE",1,1307850,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533876,"BEAUCOUZE HAUTE ROCHE",1,1307853,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533810,"BEAUCOUZE L'ATOLL",1,1307852,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533885,"BEAUCOUZE L'ATOLL",1,1307846,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533811,"BEAUCOUZE HAUTE ROCHE",1,1307847,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533812,"BEAUCOUZE L'ATOLL",1,1307855,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533813,"BEAUCOUZE HAUTE ROCHE",1,1307854,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533814,"BEAUCOUZE L'ATOLL",1,1307843,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533815,"BEAUCOUZE HAUTE ROCHE",1,1307844,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533816,"BEAUCOUZE HAUTE ROCHE",1,1307850,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533847,"BEAUCOUZE L'ATOLL",1,1307848,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533817,"BEAUCOUZE L'ATOLL",1,1307847,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533818,"BEAUCOUZE L'ATOLL",1,1307853,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533819,"BEAUCOUZE HAUTE ROCHE",1,1307846,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533820,"BEAUCOUZE HAUTE ROCHE",1,1307855,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533821,"BEAUCOUZE L'ATOLL",1,1307844,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533887,"BEAUCOUZE L'ATOLL",1,1307854,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533845,"BEAUCOUZE HAUTE ROCHE",1,1307845,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533888,"BEAUCOUZE HAUTE ROCHE",1,1307843,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533822,"BEAUCOUZE L'ATOLL",1,1307848,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533823,"BEAUCOUZE HAUTE ROCHE",1,1307850,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533824,"BEAUCOUZE L'ATOLL",1,1307853,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533825,"BEAUCOUZE HAUTE ROCHE",1,1307846,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533826,"BEAUCOUZE HAUTE ROCHE",1,1307855,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533827,"BEAUCOUZE L'ATOLL",1,1307847,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533828,"BEAUCOUZE L'ATOLL",1,1307854,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533829,"BEAUCOUZE L'ATOLL",1,1307844,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533830,"BEAUCOUZE HAUTE ROCHE",1,1307845,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533831,"BEAUCOUZE HAUTE ROCHE",1,1307850,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533832,"BEAUCOUZE L'ATOLL",1,1307853,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533833,"BEAUCOUZE HAUTE ROCHE",1,1307846,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533910,"BEAUCOUZE HAUTE ROCHE",1,1307842,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533834,"BEAUCOUZE L'ATOLL",1,1307847,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533835,"BEAUCOUZE L'ATOLL",1,1307854,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533875,"BEAUCOUZE L'ATOLL",1,1307883,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533836,"BEAUCOUZE HAUTE ROCHE",1,1307843,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533837,"BEAUCOUZE HAUTE ROCHE",1,1307845,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533838,"BEAUCOUZE HAUTE ROCHE",1,1307853,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533911,"BEAUCOUZE HAUTE ROCHE",1,1307850,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533839,"BEAUCOUZE HAUTE ROCHE",1,1307846,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533840,"BEAUCOUZE L'ATOLL",1,1307848,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533879,"BEAUCOUZE L'ATOLL",1,1307842,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533841,"BEAUCOUZE L'ATOLL",1,1307847,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533842,"BEAUCOUZE HAUTE ROCHE",1,1307854,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533768,"BEAUCOUZE L'ATOLL",1,1307843,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533848,"SAINT BARTHELEMY",0,1307883,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533881,"SAINT BARTHELEMY",0,1307854,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533849,"SAINT BARTHELEMY",0,1307848,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533852,"BEAUCOUZE HAUTE ROCHE",1,1307855,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533853,"BEAUCOUZE L'ATOLL",1,1307848,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533856,"SAINT BARTHELEMY",0,1307843,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533857,"BEAUCOUZE L'ATOLL",1,1307851,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533858,"SAINT BARTHELEMY",0,1307842,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533867,"SAINT BARTHELEMY",0,1307847,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533859,"BEAUCOUZE L'ATOLL",1,1307848,040044,1
04,J04v01-Semaine-1-2022H-1111100,4533863,"BEAUCOUZE HAUTE ROCHE",1,1307843,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533865,"SAINT BARTHELEMY",0,1307883,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533860,"SAINT BARTHELEMY",0,1307844,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533864,"SAINT BARTHELEMY",0,1307844,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533912,"SAINT BARTHELEMY",0,1307843,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533866,"SAINT BARTHELEMY",0,1307845,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533868,"SAINT BARTHELEMY",0,1307850,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533869,"SAINT BARTHELEMY",0,1307850,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533884,"SAINT BARTHELEMY",0,1307846,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533870,"SAINT BARTHELEMY",0,1307855,040043,1
04,J04v01-Semaine-1-2022H-1111100,4533871,"SAINT BARTHELEMY",0,1307854,040045,1
04,J04v01-Semaine-1-2022H-1111100,4533874,"BEAUCOUZE HAUTE ROCHE",1,1307844,040046,1
04,J04v01-Semaine-1-2022H-1111100,4533882,"LORRAINE",0,1307843,040041,1
05,J05v01-Semaine-1-2022H-1111100,4534619,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534684,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534685,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534758,"A VERNEAU AQUAVITA",0,1307979,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534620,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534621,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534622,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534623,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534624,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534625,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534626,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534627,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534628,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534629,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534630,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534631,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534632,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534633,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534634,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534635,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534636,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534637,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534638,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534639,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534640,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534641,"A VERNEAU AQUAVITA",0,1307981,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534642,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534643,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534644,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534645,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534646,"A VERNEAU AQUAVITA",0,1307984,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534647,"A VERNEAU AQUAVITA",0,1307981,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534648,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534649,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534700,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534650,"A VERNEAU AQUAVITA",0,1307981,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534651,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534686,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534703,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534705,"A VERNEAU AQUAVITA",0,1307981,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534652,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534689,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534706,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534707,"B VERNEAU AQUAVITA",1,1307976,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534653,"B VERNEAU AQUAVITA",1,1307983,050044,1
05,J05v01-Semaine-1-2022H-1111100,4534709,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534809,"B VERNEAU AQUAVITA",1,1307985,050044,1
05,J05v01-Semaine-1-2022H-1111100,4534654,"B VERNEAU AQUAVITA",1,1307974,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534655,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534656,"B VERNEAU AQUAVITA",1,1307974,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534657,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534658,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534659,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534660,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534661,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534662,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534663,"B VERNEAU AQUAVITA",1,1307976,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534664,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534665,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534666,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534667,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534668,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534669,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534670,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534671,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534672,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534673,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534674,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534675,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534676,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534701,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534677,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534678,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534679,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534680,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534681,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534708,"B VERNEAU AQUAVITA",1,1307976,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534682,"B VERNEAU AQUAVITA",1,1307983,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534688,"B VERNEAU AQUAVITA",1,1307976,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534720,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534683,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534687,"A VERNEAU AQUAVITA",0,1307975,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534704,"A VERNEAU AQUAVITA",0,1307978,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534690,"A VERNEAU AQUAVITA",0,1307975,050043,1
05,J05v01-Semaine-1-2022H-1111100,4534691,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534692,"B VERNEAU AQUAVITA",1,1307982,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534693,"B VERNEAU AQUAVITA",1,1307977,050042,1
05,J05v01-Semaine-1-2022H-1111100,4534694,"A VERNEAU AQUAVITA",0,1307978,050043,1
05,J05v01-Semaine-1-2022H-1111100,4534695,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534696,"B VERNEAU AQUAVITA",1,1307985,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534702,"B VERNEAU AQUAVITA",1,1307977,050046,1
05,J05v01-Semaine-1-2022H-1111100,4534697,"A VERNEAU AQUAVITA",0,1307979,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534698,"A VERNEAU AQUAVITA",0,1307980,050048,1
05,J05v01-Semaine-1-2022H-1111100,4534699,"B VERNEAU AQUAVITA",1,1307982,050046,1
06,J06v01-Semaine-1-2022H-1111100,4534847,"ZI EST",0,1307889,060035,1
06,J06v01-Semaine-1-2022H-1111100,4534848,"ZI EST",0,1307888,060033,1
06,J06v01-Semaine-1-2022H-1111100,4534849,"ZI EST",0,1307895,060035,1
06,J06v01-Semaine-1-2022H-1111100,4534830,"ZI EST",0,1307889,060037,1
06,J06v01-Semaine-1-2022H-1111100,4534831,"ZI EST",0,1307894,060035,1
06,J06v01-Semaine-1-2022H-1111100,4534843,"ZI EST",0,1307891,060031,1
06,J06v01-Semaine-1-2022H-1111100,4534852,"ZI EST",0,1307817,060031,1
06,J06v01-Semaine-1-2022H-1111100,4534853,"ZI EST",0,1307891,060031,1
06,J06v01-Semaine-1-2022H-1111100,4534857,"ZI EST",0,1307893,060037,1
